day,daily_open,daily_close,daily_high,daily_low,daily_volume,daily_vwap,daily_return,log_return
2012-09-24,91.77,91.88,92.21,91.21,9689701.0,91.86660385404393,0.0011986487959028125,0.0011979309899757342
2012-09-25,91.88,91.84,92.57,91.54,12790794.0,92.00857972941321,-0.0004353504571178446,-0.00043544524964107817
2012-09-26,91.2,91.4,92.0395,91.1,10775473.0,91.42126522788992,-0.004790940766550511,-0.004802454111151952
2012-09-27,91.38,91.96,92.25,91.19,9629727.0,91.79745127817573,0.006126914660831373,0.0061082214348763385
2012-09-28,91.6,91.49,91.67,90.93,9761352.0,91.34342100305368,-0.005110917790343561,-0.005124023203536847
2012-10-01,91.94,91.75,92.5,91.45,9763844.0,92.03888716522236,0.002841840638321269,0.002837810243235909
2012-10-02,91.98,91.75,92.18,91.28,8530301.0,91.61308934184933,0.0,0.0
2012-10-03,91.72,91.7,91.81,91.17,9338408.0,91.53444412710746,-0.0005449591280654031,-0.0005451076722604956
2012-10-04,92.0,92.25,92.5433,91.9,10652946.0,92.27044999471195,0.005997818974918134,0.005979903658217326
2012-10-05,92.45,92.47,93.0,92.22,9193079.0,92.65222010073376,0.00238482384823846,0.0023819846689106658
2012-10-08,92.35,92.75,92.87,92.04,7885295.0,92.45893249054093,0.003028009084027339,0.003023433897997351
2012-10-09,92.71,91.91,93.36,91.8,12573839.0,92.67775421990585,-0.00905660377358497,-0.009097864117526461
2012-10-10,91.99,90.98,92.02,90.67,14329177.0,91.15404490130871,-0.010118594277010007,-0.010170135228159983
2012-10-11,91.6,91.17,91.875,91.17,9225607.0,91.4569038154382,0.0020883710705650316,0.002086193454953439
2012-10-12,91.19,91.0,91.72,90.51,8711707.0,91.03711882991091,-0.0018646484589228685,-0.0018663890799613312
2012-10-15,91.31,91.57,91.69,90.54,9158903.0,91.25812068621464,0.006263736263736108,0.006244200602790577
2012-10-16,91.14,92.38,92.48,91.14,8519592.0,92.28004016067906,0.008845691820465351,0.008806797882818688
2012-10-17,92.52,93.52,93.54,92.51,9666388.0,93.27370519012203,0.012340333405499004,0.012264812161353623
2012-10-18,93.31,93.5,93.58,92.91,10435272.0,93.30996660390197,-0.00021385799828910201,-0.00021388086917162368
2012-10-19,93.46,92.13,93.68,91.75,14696499.0,92.68223184601538,-0.014652406417112296,-0.01476081317380062
2012-10-22,92.4,92.32,92.5,91.08,10460680.0,91.71221852150785,0.002062303267122534,0.0020601796389487295
2012-10-23,91.39,90.3,92.19,90.01,13140190.0,90.36232656238101,-0.02188041594454071,-0.022123342336849677
2012-10-24,90.0,90.05,90.62,89.77,10482039.0,90.06095521091841,-0.002768549280177224,-0.002772388800974688
2012-10-25,90.19,90.3,90.8,89.68,9252469.0,90.17949211428862,0.0027762354247640175,0.0027723888009746483
2012-10-26,90.33,90.47,91.07,90.01,9789156.0,90.55615762889398,0.0018826135105205477,0.0018808436147105803
2012-10-31,91.19,91.48,91.48,90.11,12876317.0,90.86538159692455,0.011163921742014082,0.011102065116930288
2012-11-01,91.2,91.49,91.75,90.2,14365002.0,91.19432316073004,0.00010931351114984444,0.00010930753686336068
2012-11-02,91.6,90.15,91.94,90.06,11476624.0,90.65242120063067,-0.014646409443654917,-0.014754727042117478
2012-11-05,90.0,90.55,90.81,89.7,10234924.0,90.27857660776637,0.00443704936217415,0.004427234680096107
2012-11-06,90.55,91.6,92.05,90.55,11050368.0,91.58004167297113,0.011595803423522844,0.011529087350662123
2012-11-07,91.54,88.34,91.56,87.7,17869130.0,88.58852697283153,-0.03558951965065493,-0.03623826551170409
2012-11-08,88.28,87.15,88.69,87.0,12339512.0,87.69509986763659,-0.01347068145800312,-0.013562234202350427
2012-11-09,87.17,87.3,87.945,86.43,12223527.0,87.29748652127164,0.0017211703958690538,0.0017196908795264574
2012-11-12,86.81,87.32,87.69,86.81,8436500.0,87.3433093522788,0.00022909507445589838,0.0002290688361866241
2012-11-13,86.9,86.54,87.99,86.44,10775799.0,87.12751654839391,-0.008932661475034243,-0.0089727968850043
2012-11-14,86.63,86.08,87.11,85.88,13213107.0,86.48337045297774,-0.005315461058470139,-0.005329638383264512
2012-11-15,86.14,86.13,86.56,85.37,13021223.0,86.04795495236252,0.0005808550185872896,0.0005806863876079212
2012-11-16,86.13,86.441,86.71,85.06,16150964.0,86.025179026674,0.003610820852200325,0.0036043174888720306
2012-11-17,86.5,86.62,86.62,86.5,600.0,86.6,0.002070776599067514,0.0020686354965264078
2012-11-19,86.75,87.51,88.2,86.75,10832263.0,87.48895561973215,0.010274763334102932,0.010222336761259084
2012-11-20,87.65,87.5,87.8801,86.77,9304073.0,87.34725237106373,-0.00011427265455377089,-0.00011427918417100281
2012-11-21,87.5,88.01,88.02,87.48,7685208.0,87.84642130718736,0.005828571428571516,0.005811651022151703
2012-11-22,88.01,88.01,88.01,88.01,2512.0,88.01,0.0,0.0
2012-11-23,88.0,89.09,89.09,87.82,5774570.0,88.60215584605723,0.012271332803090562,0.012196650346832054
2012-11-26,88.91,88.6,88.92,88.03,9663466.0,88.338343559571,-0.005500056123021735,-0.00551523712151722
2012-11-27,88.63,87.36,88.8,87.24,10833316.0,87.84163687416361,-0.013995485327313761,-0.014094345614440344
2012-11-28,87.42,88.0,88.19,86.275,14637450.0,87.43427268077431,0.0073260073260073,0.007299302481611535
2012-11-29,88.28,88.04,88.69,87.63,10340612.0,88.15852757250731,0.00045454545454548523,0.0004544421800544764
2012-11-30,88.06,88.1,88.4,87.825,10888451.0,88.10458866238794,0.0006815084052702591,0.0006812762838728339
2012-12-03,88.29,87.51,88.63,87.47,9630563.0,87.89505475025707,-0.006696935300794404,-0.006719460394393934
2012-12-04,87.63,87.18,87.97,87.15,10633704.0,87.48853129115061,-0.0037709976002742174,-0.0037781257374931683
2012-12-05,87.1,87.75,88.265,87.1,11504514.0,87.81564873772156,0.006538196834136256,0.006516915535728641
2012-12-06,87.83,87.87,88.06,87.24,10702125.0,87.71958373503082,0.0013675213675214959,0.0013665871617767381
2012-12-07,87.99,88.5,88.64,87.71,9830812.0,88.27537175726685,0.007169682485489881,0.007144102506131985
2012-12-08,88.51,88.56,88.56,88.51,1998.0,88.51497997997997,0.0006779661016949046,0.000677736386497595
2012-12-10,88.49,88.48,88.95,88.24,9424509.0,88.55113575541884,-0.0009033423667569318,-0.0009037506263567002
2012-12-11,88.5,89.03,89.49,88.4,11643815.0,89.01477325367732,0.006216094032549746,0.006196853811555161
2012-12-12,89.02,89.45,90.37,88.91,13542761.0,89.68406221019971,0.004717510951364634,0.004706418369148279
2012-12-13,89.45,88.67,89.5,88.27,10092418.0,88.77751251672956,-0.008719955282280645,-0.008758196562812562
2012-12-14,88.65,88.15,88.65,87.88,11604521.0,88.13935884607962,-0.005864441186421487,-0.0058817045480363365
2012-12-17,88.36,88.87,88.94,88.1,14136662.0,88.56324104809418,0.008167895632444688,0.008134718906504594
2012-12-18,89.0,89.55,89.74,88.56,13646202.0,89.23927245091834,0.007651625970518605,0.0076225007563368195
2012-12-19,89.6,88.2,89.65,88.2,12965964.0,88.90970564067585,-0.015075376884422065,-0.01519016549397512
2012-12-20,88.21,88.91,88.99,87.98,14576636.0,88.43861835901416,0.008049886621315228,0.008017659120302029
2012-12-21,88.88,87.47,88.89,87.01,26461330.0,87.68952035748015,-0.016196153413564285,-0.01632874470128408
2012-12-24,87.0,86.92,88.04,86.8,6223174.0,86.99387713070533,-0.006287870126900574,-0.0063077220435345735
2012-12-26,87.25,87.11,87.68,86.57,9879943.0,87.07010780303759,0.0021859180855958726,0.0021835324425716765
2012-12-27,86.92,86.86,87.24,85.75,13469704.0,86.39593896148473,-0.002869934565491894,-0.0028740607241248143
2012-12-28,86.91,84.95,86.93,84.69,12304953.0,85.58882629895999,-0.021989408243149877,-0.022234778988734764
2012-12-29,84.9,84.89,84.9,84.89,400.0,84.895,-0.0007062978222484029,-0.0007065473680646223
2012-12-31,84.55,86.57,86.69,84.48,17426508.0,85.68898537484198,0.019790316880669012,0.019597034477805888
2013-01-01,86.42,86.59,86.59,86.42,1900.0,86.5011894736842,0.00023102691463572356,0.0002310002320276018
2013-01-02,87.5,88.46,88.72,87.24,14306404.0,87.91791514690438,0.02159602725487919,0.02136613698047074
2013-01-03,88.45,88.49,88.89,88.16,12009578.0,88.52208662287717,0.0003391363328058006,0.0003390788390781268
2013-01-04,88.44,88.96,89.09,88.2,10553109.0,88.76618127490202,0.005311334614080732,0.005297279223013475
2013-01-05,89.0,89.0,89.0,89.0,718.0,89.0,0.0004496402877698369,0.00044953922986764537
2013-01-07,88.91,87.9,88.91,87.57,10921286.0,87.83127390767291,-0.012359550561797716,-0.012436565041008488
2013-01-08,87.89,88.45,88.55,87.29,11723449.0,87.86741138972272,0.006257110352673401,0.006237615914662878
2013-01-09,88.46,88.14,88.69,87.755,9085199.0,88.02807243133951,-0.003504804974561959,-0.003510961191953405
2013-01-10,88.47,89.35,89.48,88.37,11837787.0,88.95887618136453,0.013728159745858726,0.013634782191595977
2013-01-11,89.18,89.53,89.71,88.67,9487307.0,89.40889911131437,0.002014549524342657,0.002012523040627763
2013-01-12,89.59,89.59,89.59,89.59,100.0,89.58999999999997,0.0006701664246622219,0.0006699419634225086
2013-01-14,89.61,89.52,89.75,89.319,7983073.0,89.49161588297723,-0.0007813372028129262,-0.0007816426058173578
2013-01-15,89.2,89.44,89.61,89.0,8317459.0,89.34958892516732,-0.0008936550491509543,-0.0008940545968806903
2013-01-16,89.33,89.35,89.48,89.07,8887095.0,89.29850616607189,-0.0010062611806798127,-0.0010067678013520093
2013-01-17,89.37,90.2,90.94,89.26,12012911.0,90.39929271437484,0.009513150531617276,0.009468185463140965
2013-01-18,90.2,90.61,90.83,89.83,14995537.0,90.24124479831121,0.004545454545454408,0.0045351551653911425
2013-01-19,90.61,90.61,90.61,90.61,650.0,90.61,0.0,0.0
2013-01-22,90.83,90.88,90.96,90.21,10704340.0,90.69525476777955,0.002979803553691651,0.0029753727388719727
2013-01-23,90.88,90.55,90.92,90.41,9597811.0,90.63807900526831,-0.0036311619718309984,-0.003637770643418843
2013-01-24,90.54,91.25,91.72,90.54,9984889.0,91.43034403566563,0.007730535615682044,0.007700808133178596
2013-01-25,91.6,91.59,91.84,91.13,8935803.0,91.479044201105,0.0037260273972603564,0.0037191029522953656
2013-01-26,91.58,91.58,91.58,91.58,590.0,91.58,-0.00010918222513378595,-0.00010918818594680903
2013-01-28,91.83,91.09,91.98,90.77,10105675.0,91.12485318288981,-0.005350513212491803,-0.005364878472230915
2013-01-29,91.07,91.85,91.93,90.88,10483020.0,91.61231490770153,0.008343396640684952,0.0083087829044161
2013-01-30,91.9,90.67,91.9,90.38,13262130.0,90.93943894834891,-0.012847033206314529,-0.012930270003169798
2013-01-31,90.7,90.18,91.21,89.74,13729475.0,90.24017021033943,-0.005404213080401399,-0.005418868665026564
2013-02-01,90.18,89.95,91.25,89.36,14369928.0,89.9194758140449,-0.002550454646263023,-0.002553712596396006
2013-02-02,90.0,90.0,90.0,89.96,595.0,89.98655462184874,0.0005558643690939391,0.0005557099337229548
2013-02-04,89.8,89.26,89.8,88.84,12114928.0,89.15808379964234,-0.00822222222222213,-0.008256211129141126
2013-02-05,89.26,89.75,90.19,89.26,10387534.0,89.88758314019157,0.005489580999327837,0.005474568167264435
2013-02-06,89.32,89.8,89.89,89.16,10649995.0,89.57712944261476,0.0005571030640667551,0.0005569479397655673
2013-02-07,89.59,88.26,89.59,87.61,12676138.0,88.13762090229427,-0.01714922048997769,-0.01729797146675273
2013-02-08,88.32,88.5,88.8,88.11,9493759.0,88.43543704370067,0.002719238613188235,0.0027155481724826097
2013-02-11,88.52,88.28,88.61,87.97,8140677.0,88.33601650635445,-0.002485875706214724,-0.002488970625348217
2013-02-12,88.28,88.48,88.62,87.92,8494315.0,88.36961761249339,0.002265518803806099,0.0022629563854890456
2013-02-13,88.5,88.57,88.77,88.24,8004863.0,88.50257754880586,0.0010171790235080636,0.0010166620474668876
2013-02-14,88.65,88.57,88.81,88.06,8859945.0,88.3851549824632,0.0,0.0
2013-02-15,88.46,88.31,88.88,87.8,14549143.0,88.24720677296709,-0.002935531218245302,-0.0029398483407806256
2013-02-19,88.33,88.8377,89.41,88.33,10397492.0,89.05489989566074,0.005975540708866411,0.005957757971302133
2013-02-20,89.31,88.94,89.82,88.83,12732089.0,89.38191392537652,0.0011515381420275084,0.0011508756305372934
2013-02-21,88.7,88.69,89.018,88.36,9875542.0,88.69506912382462,-0.002810883741848458,-0.002814841694189421
2013-02-22,88.69,89.13,89.28,88.405,9007427.0,88.92547186789301,0.0049611004622842625,0.004948834754264878
2013-02-25,89.4,87.93,90.191,87.65,13190696.0,88.91392603513619,-0.013463480309659936,-0.013554934751715098
2013-02-26,88.0,88.49,88.98,87.7,13098709.0,88.43877689306633,0.006368702376890578,0.00634850788834793
2013-02-27,88.48,89.5,89.65,88.31,10622860.0,89.11332612030094,0.011413719064301109,0.01134907400155093
2013-02-28,89.55,89.46,89.81,89.03,11110374.0,89.48139038272399,-0.0004469273743017421,-0.0004470272761077023
2013-03-01,89.35,89.3,89.68,88.87,10226029.0,89.30929218263185,-0.0017885088307623143,-0.0017901101222486501
2013-03-04,89.32,89.0,89.35,88.46,9886072.0,88.81435470419395,-0.0033594624860021627,-0.0033651181503134473
2013-03-05,89.25,89.71,90.15,89.01,11241896.0,89.75898320536855,0.007977528089887498,0.007945875839052189
2013-03-06,89.95,89.46,89.95,89.05,12506914.0,89.40280777904393,-0.002786757329171774,-0.002790647566490117
2013-03-07,89.48,88.71,89.76,88.68,11770760.0,88.98629661004897,-0.008383635144198487,-0.008418975472206472
2013-03-08,88.68,88.92,89.23,88.35,9844394.0,88.78818551622376,0.002367264119039758,0.0023644665635004793
2013-03-11,88.8,89.24,89.55,88.542,11178574.0,89.1160220514799,0.003598740440845738,0.003592280468335968
2013-03-12,88.87,89.16,89.91,88.87,10331258.0,89.36467032417866,-0.0008964589870013029,-0.0008968610466636148
2013-03-13,89.17,89.28,89.5,88.83,9744973.0,89.19673474820642,0.0013458950201885589,0.0013449901153328341
2013-03-14,89.21,89.76,89.98,89.2,11781518.0,89.73394165002902,0.005376344086021501,0.005361943141385373
2013-03-15,89.79,89.38,89.85,88.79,20227484.0,89.20657252532247,-0.004233511586452909,-0.004242498269080887
2013-03-18,88.75,88.8,89.513,88.47,10640363.0,88.92559866281505,-0.006489147460281952,-0.006510293507181075
2013-03-19,89.0,88.55,89.09,88.0201,11096770.0,88.5031149373947,-0.0028153153153153143,-0.0028192857692818326
2013-03-20,88.95,88.46,89.21,88.3,10214943.0,88.67825931546233,-0.0010163749294184177,-0.0010168917886618561
2013-03-21,88.31,88.2,88.64,87.9,12404059.0,88.27259859693508,-0.002939181550983383,-0.0029435094274349693
2013-03-22,88.34,89.42,89.42,88.32,9619752.0,88.97510631116755,0.01383219954648518,0.013737407793088874
2013-03-25,89.6,89.15,89.9,88.66,11537603.0,89.12370129953047,-0.003019458734063951,-0.0030240264966851413
2013-03-26,89.2,90.15,90.3,89.02,11427102.0,90.01831680892204,0.011217049915872135,0.01115460534017687
2013-03-27,89.52,90.45,90.735,89.47,11558700.0,90.37868928086203,0.0033277870216306127,0.00332226219197786
2013-03-28,90.64,90.14,90.98,89.98,13117038.0,90.46944325090261,-0.003427307904919852,-0.003433194578801931
2013-04-01,90.14,90.85,90.985,89.98,8898039.0,90.68010893593146,0.007876636343465693,0.007845777579677948
2013-04-02,90.64,90.57,90.92,90.28,8962202.0,90.56944781586787,-0.0030820033021463633,-0.0030867624553230343
2013-04-03,90.5,89.93,90.83,89.86,11336577.0,90.24948261204125,-0.0070663575135252454,-0.007091442460432825
2013-04-04,90.02,89.68,90.33,89.225,10227561.0,89.75216171375234,-0.0027799399532970615,-0.002783811162519676
2013-04-05,89.61,89.02,89.61,88.4,10972084.0,88.80217039011914,-0.007359500446030398,-0.007386715176196276
2013-04-08,89.36,88.62,89.36,88.1501,10170678.0,88.55491720674866,-0.004493372275892971,-0.004503497816364743
2013-04-09,88.7,88.76,89.34,88.58,9493478.0,89.00498624947218,0.0015797788309637184,0.0015785322930497896
2013-04-10,88.79,88.65,89.16,88.2,13874345.0,88.70036662597045,-0.0012392969806218623,-0.0012400655441762345
2013-04-11,88.68,89.3,89.3,88.23,13093969.0,88.92312319757795,0.007332205301748385,0.007305455362236403
2013-04-12,88.17,88.99,89.24,88.17,10153484.0,88.84745374091625,-0.003471444568869053,-0.0034774840136825697
2013-04-15,88.48,86.6,88.67,86.23,16951240.0,87.14627620295427,-0.026856950219125708,-0.027224188300381355
2013-04-16,86.84,86.63,87.23,86.085,13324814.0,86.56962403265067,0.000346420323325658,0.00034636033365947796
2013-04-17,85.92,86.11,86.39,85.02,15944321.0,85.81939015829106,-0.0060025395359575295,-0.00602062719397511
2013-04-18,86.5,86.7,87.08,85.78,13821805.0,86.54458586029587,0.0068517013122750825,0.006828335078422426
2013-04-19,86.9,87.4,87.5,86.43,16801648.0,87.07198883941821,0.008073817762399127,0.008041398874993657
2013-04-22,87.55,88.09,88.32,87.285,10512285.0,87.89804712514612,0.007894736842105177,0.007863736460214451
2013-04-23,88.1,89.25,89.49,87.94,14493776.0,88.90866861618854,0.013168350550573305,0.013082401538044172
2013-04-24,89.41,89.1,89.89,89.1,12224618.0,89.62610238361367,-0.001680672268907668,-0.0016820861829849375
2013-04-25,89.58,88.07,90.38,87.65,15255515.0,88.37539356951022,-0.011560044893378252,-0.01162738165939553
2013-04-26,87.89,88.07,88.28,87.6,9809884.0,88.01569581042956,0.0,0.0
2013-04-29,88.25,88.18,88.83,88.01,10159564.0,88.34354219831678,0.0012490064721246696,0.0012482271124236717
2013-04-30,87.29,88.85,88.99,87.29,11030936.0,88.48399653275118,0.007598094806078315,0.007569374670868611
2013-05-01,88.99,87.63,88.99,87.48,10864641.0,88.08912330314764,-0.01373100731570065,-0.013826149532901084
2013-05-02,88.09,88.57,88.84,87.74,10731922.0,88.42884156840064,0.010726920004564544,0.010669794753732241
2013-05-03,88.57,90.04,90.19,88.57,11753002.0,89.85440529193308,0.016597041887772557,0.016460816217040035
2013-05-06,90.11,90.61,90.88,89.93,9695473.0,90.4600947562916,0.0063305197689915715,0.006310566195437771
2013-05-07,90.8,91.08,91.15,90.145,10238031.0,90.74447407460478,0.005187065445314998,0.005173658961569528
2013-05-08,91.1,91.72,91.85,90.97,11880048.0,91.45084695533777,0.007026789635485198,0.0070022167941647335
2013-05-09,91.06,91.04,91.7,90.69,12811706.0,91.08460062254005,-0.007413868294810166,-0.007441487611682774
2013-05-10,90.95,89.96,90.99,89.79,9572450.0,90.09516145214305,-0.011862917398945627,-0.011933843286905967
2013-05-13,89.98,90.1,90.14,89.43,8756964.0,89.91578512870062,0.001556247220987128,0.0015550375231773192
2013-05-14,90.2,91.012,91.19,90.02,8628457.0,90.83884389887245,0.010122086570477418,0.010071201340588296
2013-05-15,90.83,91.17,91.32,90.41,8673944.0,90.9716727689849,0.0017360348085966315,0.0017345296419310015
2013-05-16,91.17,90.71,91.287,90.5,9430560.0,90.90060328702997,-0.005045519359438533,-0.005058290969958746
2013-05-17,90.25,91.8,91.93,90.25,11405170.0,91.34568786294285,0.012016315731451899,0.011944692999592029
2013-05-20,91.76,92.52,92.69,91.37,11752175.0,92.3761927029252,0.007843137254901933,0.007812539736793625
2013-05-21,91.75,92.73,93.43,91.75,11574448.0,93.07301929108844,0.0022697795071335847,0.0022672074488961926
2013-05-22,92.8,92.3,93.5,91.81,18078852.0,92.67661424458072,-0.004637118516122141,-0.0046479033033282255
2013-05-23,91.37,91.97,92.36,91.05,14250391.0,91.90795678991077,-0.003575297941495137,-0.0035817045942002517
2013-05-24,91.59,91.53,91.77,91.0,11901431.0,91.38116001368238,-0.004784168750679552,-0.00479564951791825
2013-05-28,92.37,92.26,93.18,91.76,13560238.0,92.50740321892334,0.007975527149568507,0.007943890732986559
2013-05-29,91.92,92.1,92.415,91.59,10597770.0,91.96976729973066,-0.001734229351831873,-0.0017357348684133981
2013-05-30,92.12,92.17,92.68,91.6,8911622.0,92.29919980066106,0.0007600434310532922,0.0007597547443117953
2013-05-31,91.18,90.47,92.37,90.4,12984705.0,91.45875305726494,-0.018444179234024083,-0.01861639396792261
2013-06-03,90.5,91.37,91.51,90.48,13117596.0,91.06075916201922,0.009948049077042276,0.009898892972879115
2013-06-04,91.46,90.99,91.49,90.2201,11626581.0,90.8026421958155,-0.004158914304476458,-0.004167586641929933
2013-06-05,90.61,89.7,91.12,89.57,12032977.0,90.2226653516748,-0.01417738212990427,-0.01427884130384888
2013-06-06,89.61,90.34,90.34,89.0,13034104.0,89.5959219850197,0.007134894091415767,0.007109561161707605
2013-06-07,90.4,91.45,91.5,90.23,11310717.0,91.0917720381829,0.012286916094753186,0.012212044610416632
2013-06-10,91.55,91.1018,91.95,90.87,9428368.0,91.16045499828107,-0.0038075451066157395,-0.0038148122590238834
2013-06-11,90.75,90.46,91.12,90.2,9721405.0,90.55471537420432,-0.007044866292433394,-0.00706979852815392
2013-06-12,90.9,90.0731,91.32,89.59,10175986.0,90.1247390177915,-0.004277028520893178,-0.004286201171178637
2013-06-13,88.86,91.39,91.71,88.86,12136055.0,90.68393226879465,0.014620347251288246,0.014514500405591971
2013-06-14,91.32,90.4,91.33,90.295,10818539.0,90.69232197912613,-0.010832695043221263,-0.010891795885979362
2013-06-17,90.96,91.58,91.77,90.77,10974573.0,91.3416193396712,0.013053097345132603,0.012968639830818446
2013-06-18,91.6,91.9,92.06,91.26,9608757.0,91.76273069537159,0.0034942127101988962,0.003488122132692131
2013-06-19,91.83,91.0,92.27,91.0,12662885.0,91.74202298463318,-0.009793253536452773,-0.009841522844791433
2013-06-20,90.27,89.11,90.9,88.79,17865475.0,89.64287164926579,-0.020769230769230762,-0.020987944892221576
2013-06-21,89.99,89.4699,90.25,88.85,21413947.0,89.6143377457925,0.004038828414319351,0.004030694241170031
2013-06-24,88.5,88.6,89.4995,88.02,16322236.0,88.70836747691718,-0.009722822982925039,-0.009770398254763309
2013-06-25,89.05,88.94,89.7,88.48,13666639.0,89.08346875718797,0.003837471783295854,0.0038301274715152682
2013-06-26,89.0,89.75,89.97,88.73,13679764.0,89.40060892943036,0.00910726332358891,0.00906604228583784
2013-06-27,90.1,90.04,90.67,90.03,11344836.0,90.3070346497972,0.003231197771587757,0.003225988670143252
2013-06-28,90.04,90.19,90.75,89.56,14634839.0,90.22691860183315,0.0016659262549976184,0.00166454013908514
2013-07-01,90.65,90.34,91.13,89.96,12118323.0,90.6050052120798,0.0016631555604835757,0.0016617740488414608
2013-07-02,90.2,90.64,91.1,90.05,10728116.0,90.64539121679272,0.0033207881337169454,0.0033152864932926495
2013-07-03,90.63,90.69,90.87,90.14,5570529.0,90.56305041863469,0.0005516328331862663,0.0005514807397255357
2013-07-05,91.05,91.65,91.65,90.57,8067784.0,91.12347747123621,0.010585511081707022,0.010529876826237752
2013-07-08,91.95,92.27,92.53,91.57,10156732.0,92.29274825863608,0.006764866339334263,0.006742087304750283
2013-07-09,92.5,93.39,93.44,92.25,11920020.0,92.8630610263126,0.012138289801669089,0.012065211531162101
2013-07-10,93.2,93.49,93.5,92.375,11591758.0,92.78820342818003,0.0010707784559373934,0.0010702055815977405
2013-07-11,93.47,93.25,93.93,92.82,14463786.0,93.37805403787316,-0.00256711947801902,-0.0025704201792993635
2013-07-12,92.98,93.25,93.5,92.725,9805598.0,93.07390536200512,0.0,0.0
2013-07-15,93.25,93.31,93.5,93.09,7556321.0,93.31024966812554,0.0006434316353887137,0.0006432247220056578
2013-07-16,93.25,93.25,93.47,92.77,10424620.0,93.08749467612249,-0.0006430178973314549,-0.0006432247220056631
2013-07-17,93.2,93.46,93.74,93.14,8545904.0,93.50169338607517,0.002252010723860609,0.0022494787483552086
2013-07-18,93.8,94.16,94.84,93.71,9966518.0,94.44017808720491,0.007489835223625008,0.007461925679741094
2013-07-19,94.2,95.25,95.27,94.16,13326696.0,94.94023823129655,0.011576040781648311,0.011509551054789121
2013-07-22,95.17,94.92,95.2,94.7,7443657.0,94.95065646533686,-0.003464566929133883,-0.003470582439247555
2013-07-23,94.83,95.36,95.49,94.83,6762344.0,95.24801431141825,0.004635482511588629,0.0046247717494767365
2013-07-24,95.5,94.99,95.5,94.42,7795658.0,94.75554586807168,-0.0038800335570470246,-0.0038875804149485957
2013-07-25,94.99,94.8515,95.31,94.42,8993926.0,94.95539285704596,-0.0014580482156015817,-0.0014591122022560806
2013-07-26,94.97,94.7,94.97,93.84,8141620.0,94.42630129322748,-0.0015972335703705598,-0.0015985105078024104
2013-07-29,94.55,94.03,94.55,93.605,8273881.0,93.96833244601495,-0.007074973600844747,-0.007100119903046998
2013-07-30,94.15,93.81,94.33,93.4601,9524840.0,93.79028776244711,-0.002339678825906577,-0.002342420151125879
2013-07-31,93.75,93.9,94.6,93.375,12171330.0,93.86533730487137,0.0009593859929646342,0.0009589260763577473
2013-08-01,94.5,92.53,94.5,91.25,21887062.0,92.20687485523945,-0.014589989350372812,-0.014697469953278417
2013-08-02,92.54,92.0,92.8505,91.34,12512739.0,91.72184479615801,-0.005727872041500048,-0.0057443392118985675
2013-08-05,91.95,91.66,91.95,91.01,11891799.0,91.3340305745301,-0.0036956521739131,-0.0037024979680623676
2013-08-06,91.6,91.49,91.91,91.28,10671381.0,91.48178629549446,-0.0018546803403883816,-0.0018564023895341036
2013-08-07,91.25,91.34,91.55,91.13,7123255.0,91.32538085838098,-0.0016395234451851426,-0.0016408689345908541
2013-08-08,91.82,91.81,91.97,91.28,10484578.0,91.57105428525276,0.005145609809502849,0.0051324163987556196
2013-08-09,91.19,90.62,91.78,90.4275,8289313.0,90.78489035981632,-0.012961551029299634,-0.013046284916616488
2013-08-12,90.09,89.95,90.72,89.69,9602811.0,89.96488437996958,-0.007393511366144412,-0.007420978842450103
2013-08-13,89.95,89.47,89.95,89.14,10107077.0,89.44727976470018,-0.005336297943301926,-0.005350586837037587
2013-08-14,89.39,88.89,89.48,88.87,8955936.0,89.12814957824621,-0.006482619872582918,-0.00650372330592098
2013-08-15,88.75,88.15,88.87,88.03,10151297.0,88.37472195800858,-0.008324895938800703,-0.008359741409704267
2013-08-16,88.35,87.82,88.49,87.65,10745409.0,88.03059269451106,-0.0037436188315372876,-0.0037506437103079827
2013-08-19,87.86,87.07,87.99,86.78,10761915.0,87.22783347460931,-0.008540195855158306,-0.008576872293047186
2013-08-20,86.93,86.94,87.87,86.82,15702298.0,87.23372654332081,-0.0014930515677040734,-0.0014941672798781441
2013-08-21,86.67,86.22,87.35,86.22,11597512.0,86.84705124831372,-0.008281573498964745,-0.008316056241657393
2013-08-22,86.7,87.0,87.42,86.45,8794111.0,87.10166559656419,0.009046624913013224,0.00900594933559516
2013-08-23,86.98,87.59,87.69,86.76,8158896.0,87.33902195263101,0.006781609195402272,0.006758717520413865
2013-08-26,88.0,87.06,88.0,86.82,9052017.0,87.25739619209729,-0.0060509190546865765,-0.0060693000508461
2013-08-27,87.09,86.89,87.49,86.4,12488316.0,87.07668728877722,-0.0019526763151849202,-0.0019545852730368483
2013-08-28,87.09,88.8,88.99,87.0,16317566.0,88.47789408432197,0.02198181608930838,0.02174369914700982
2013-08-29,88.7,87.24,89.11,87.12,10327615.0,87.73010610757986,-0.01756756756756761,-0.017723708664696115
2013-08-30,87.2,87.01,87.55,86.79,9434599.0,87.10992580742435,-0.0026364053186610503,-0.002639886755495144
2013-09-03,87.74,87.12,88.0,86.835,9592670.0,87.2900128490608,0.0012642225031604948,0.00126342404677192
2013-09-04,87.15,87.8,87.98,86.9,8956868.0,87.64601275895026,0.007805325987144007,0.007775022016365784
2013-09-05,87.66,87.34,88.3,87.28,10547279.0,87.6484215301185,-0.005239179954441897,-0.00525295258365606
